LAT,LON,YEAR,MO,DY,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX
16.75,-93.75,2021,2,13,5.95,6.52,0.67,339.1,110.95,121.59,14.34,0.38,1.93
16.75,-93.25,2021,2,13,5.95,6.52,0.67,339.1,110.95,121.59,14.34,0.38,1.93
16.75,-92.75,2021,2,13,6.04,6.51,0.68,321.64,110.77,119.39,14.45,0.38,1.98
16.75,-92.25,2021,2,13,6.04,6.51,0.68,321.64,110.77,119.39,14.45,0.38,1.98
16.75,-91.75,2021,2,13,5.09,6.32,0.57,374.22,96.22,118.9,12.74,0.34,1.78
16.75,-91.25,2021,2,13,5.09,6.32,0.57,374.22,96.22,118.9,12.74,0.34,1.78
16.75,-90.75,2021,2,13,3.92,5.75,0.44,434.91,75.09,109.51,9.81,0.27,1.37
16.75,-90.25,2021,2,13,3.92,5.75,0.44,434.91,75.09,109.51,9.81,0.27,1.37
16.75,-89.75,2021,2,13,3.52,5.79,0.4,425.4,67.01,109.77,8.88,0.24,1.24
16.75,-89.25,2021,2,13,3.52,5.79,0.4,425.4,67.01,109.77,8.88,0.24,1.24
16.75,-88.75,2021,2,13,5.27,5.98,0.59,403.64,102.05,115.16,13.1,0.35,1.83
16.75,-88.25,2021,2,13,5.27,5.98,0.59,403.64,102.05,115.16,13.1,0.35,1.83
16.75,-87.75,2021,2,13,5.63,5.85,0.63,403.34,108.76,112.52,13.75,0.37,1.89
16.75,-87.25,2021,2,13,5.63,5.85,0.63,403.34,108.76,112.52,13.75,0.37,1.89
17.25,-96.25,2021,2,13,5.14,6.22,0.59,336.66,93.28,112.26,12.29,0.32,1.62
17.25,-95.75,2021,2,13,2.89,5.9,0.33,419.64,55.77,111.16,7.73,0.21,1.07
17.25,-95.25,2021,2,13,2.89,5.9,0.33,419.64,55.77,111.16,7.73,0.21,1.07
17.25,-94.75,2021,2,13,3.13,5.95,0.36,418.93,60.27,113.07,8.27,0.22,1.12
17.25,-94.25,2021,2,13,3.13,5.95,0.36,418.93,60.27,113.07,8.27,0.22,1.12
17.25,-93.75,2021,2,13,3.99,5.98,0.45,399.68,75.77,113.0,10.08,0.27,1.36
17.25,-93.25,2021,2,13,3.99,5.98,0.45,399.68,75.77,113.0,10.08,0.27,1.36
17.25,-92.75,2021,2,13,3.67,5.82,0.41,401.45,69.11,107.73,9.14,0.24,1.23
17.25,-92.25,2021,2,13,3.67,5.82,0.41,401.45,69.11,107.73,9.14,0.24,1.23
17.25,-91.75,2021,2,13,3.27,5.72,0.38,426.26,62.29,107.54,8.35,0.23,1.14
17.25,-91.25,2021,2,13,3.27,5.72,0.38,426.26,62.29,107.54,8.35,0.23,1.14
17.25,-90.75,2021,2,13,3.9,5.71,0.45,428.43,74.43,108.34,9.73,0.26,1.3
17.25,-90.25,2021,2,13,3.9,5.71,0.45,428.43,74.43,108.34,9.73,0.26,1.3
17.25,-89.75,2021,2,13,3.95,5.71,0.45,416.41,75.14,108.57,9.8,0.27,1.37
17.25,-89.25,2021,2,13,3.95,5.71,0.45,416.41,75.14,108.57,9.8,0.27,1.37
17.25,-88.75,2021,2,13,4.56,5.92,0.52,419.55,88.48,114.74,11.59,0.32,1.64
17.25,-88.25,2021,2,13,4.56,5.92,0.52,419.55,88.48,114.74,11.59,0.32,1.64
17.25,-87.75,2021,2,13,5.62,5.93,0.64,403.66,109.48,114.99,13.98,0.38,1.92
17.25,-87.25,2021,2,13,5.62,5.93,0.64,403.66,109.48,114.99,13.98,0.38,1.92
17.75,-96.25,2021,2,13,5.14,6.22,0.59,336.66,93.28,112.26,12.29,0.32,1.62
17.75,-95.75,2021,2,13,2.89,5.9,0.33,419.64,55.77,111.16,7.73,0.21,1.07
17.75,-95.25,2021,2,13,2.89,5.9,0.33,419.64,55.77,111.16,7.73,0.21,1.07
17.75,-94.75,2021,2,13,3.13,5.95,0.36,418.93,60.27,113.07,8.27,0.22,1.12
17.75,-94.25,2021,2,13,3.13,5.95,0.36,418.93,60.27,113.07,8.27,0.22,1.12
17.75,-93.75,2021,2,13,3.99,5.98,0.45,399.68,75.77,113.0,10.08,0.27,1.36
17.75,-93.25,2021,2,13,3.99,5.98,0.45,399.68,75.77,113.0,10.08,0.27,1.36
17.75,-92.75,2021,2,13,3.67,5.82,0.41,401.45,69.11,107.73,9.14,0.24,1.23
17.75,-92.25,2021,2,13,3.67,5.82,0.41,401.45,69.11,107.73,9.14,0.24,1.23
17.75,-91.75,2021,2,13,3.27,5.72,0.38,426.26,62.29,107.54,8.35,0.23,1.14
17.75,-91.25,2021,2,13,3.27,5.72,0.38,426.26,62.29,107.54,8.35,0.23,1.14
17.75,-90.75,2021,2,13,3.9,5.71,0.45,428.43,74.43,108.34,9.73,0.26,1.3
17.75,-90.25,2021,2,13,3.9,5.71,0.45,428.43,74.43,108.34,9.73,0.26,1.3
17.75,-89.75,2021,2,13,3.95,5.71,0.45,416.41,75.14,108.57,9.8,0.27,1.37
17.75,-89.25,2021,2,13,3.95,5.71,0.45,416.41,75.14,108.57,9.8,0.27,1.37
17.75,-88.75,2021,2,13,4.56,5.92,0.52,419.55,88.48,114.74,11.59,0.32,1.64
17.75,-88.25,2021,2,13,4.56,5.92,0.52,419.55,88.48,114.74,11.59,0.32,1.64
17.75,-87.75,2021,2,13,5.62,5.93,0.64,403.66,109.48,114.99,13.98,0.38,1.92
17.75,-87.25,2021,2,13,5.62,5.93,0.64,403.66,109.48,114.99,13.98,0.38,1.92
18.25,-96.25,2021,2,13,3.26,5.81,0.38,408.29,62.62,109.17,8.6,0.23,1.13
18.25,-95.75,2021,2,13,3.35,5.79,0.38,411.94,65.12,109.43,8.9,0.23,1.19
18.25,-95.25,2021,2,13,3.35,5.79,0.38,411.94,65.12,109.43,8.9,0.23,1.19
18.25,-94.75,2021,2,13,3.61,5.83,0.41,413.05,70.47,111.08,9.55,0.25,1.27
18.25,-94.25,2021,2,13,3.61,5.83,0.41,413.05,70.47,111.08,9.55,0.25,1.27
18.25,-93.75,2021,2,13,4.23,5.8,0.48,412.66,82.09,110.84,10.73,0.27,1.4
18.25,-93.25,2021,2,13,4.23,5.8,0.48,412.66,82.09,110.84,10.73,0.27,1.4
18.25,-92.75,2021,2,13,4.99,5.61,0.58,399.11,94.12,105.68,11.74,0.29,1.46
18.25,-92.25,2021,2,13,4.99,5.61,0.58,399.11,94.12,105.68,11.74,0.29,1.46
18.25,-91.75,2021,2,13,4.82,5.61,0.55,410.19,90.86,105.65,11.34,0.28,1.43
18.25,-91.25,2021,2,13,4.82,5.61,0.55,410.19,90.86,105.65,11.34,0.28,1.43
18.25,-90.75,2021,2,13,4.29,5.62,0.49,418.41,81.38,106.43,10.43,0.27,1.34
18.25,-90.25,2021,2,13,4.29,5.62,0.49,418.41,81.38,106.43,10.43,0.27,1.34
18.25,-89.75,2021,2,13,4.14,5.61,0.48,413.72,79.03,106.64,10.2,0.27,1.36
18.25,-89.25,2021,2,13,4.14,5.61,0.48,413.72,79.03,106.64,10.2,0.27,1.36
18.25,-88.75,2021,2,13,3.49,5.83,0.41,415.14,68.03,112.91,9.18,0.24,1.24
18.25,-88.25,2021,2,13,3.49,5.83,0.41,415.14,68.03,112.91,9.18,0.24,1.24
18.25,-87.75,2021,2,13,4.77,5.81,0.55,403.67,92.96,112.51,11.95,0.32,1.62
18.25,-87.25,2021,2,13,4.77,5.81,0.55,403.67,92.96,112.51,11.95,0.32,1.62
18.75,-96.25,2021,2,13,3.26,5.81,0.38,408.29,62.62,109.17,8.6,0.23,1.13
18.75,-95.75,2021,2,13,3.35,5.79,0.38,411.94,65.12,109.43,8.9,0.23,1.19
18.75,-95.25,2021,2,13,3.35,5.79,0.38,411.94,65.12,109.43,8.9,0.23,1.19
18.75,-94.75,2021,2,13,3.61,5.83,0.41,413.05,70.47,111.08,9.55,0.25,1.27
18.75,-94.25,2021,2,13,3.61,5.83,0.41,413.05,70.47,111.08,9.55,0.25,1.27
18.75,-93.75,2021,2,13,4.23,5.8,0.48,412.66,82.09,110.84,10.73,0.27,1.4
18.75,-93.25,2021,2,13,4.23,5.8,0.48,412.66,82.09,110.84,10.73,0.27,1.4
18.75,-92.75,2021,2,13,4.99,5.61,0.58,399.11,94.12,105.68,11.74,0.29,1.46
18.75,-92.25,2021,2,13,4.99,5.61,0.58,399.11,94.12,105.68,11.74,0.29,1.46
18.75,-91.75,2021,2,13,4.82,5.61,0.55,410.19,90.86,105.65,11.34,0.28,1.43
18.75,-91.25,2021,2,13,4.82,5.61,0.55,410.19,90.86,105.65,11.34,0.28,1.43
18.75,-90.75,2021,2,13,4.29,5.62,0.49,418.41,81.38,106.43,10.43,0.27,1.34
18.75,-90.25,2021,2,13,4.29,5.62,0.49,418.41,81.38,106.43,10.43,0.27,1.34
18.75,-89.75,2021,2,13,4.14,5.61,0.48,413.72,79.03,106.64,10.2,0.27,1.36
18.75,-89.25,2021,2,13,4.14,5.61,0.48,413.72,79.03,106.64,10.2,0.27,1.36
18.75,-88.75,2021,2,13,3.49,5.83,0.41,415.14,68.03,112.91,9.18,0.24,1.24
18.75,-88.25,2021,2,13,3.49,5.83,0.41,415.14,68.03,112.91,9.18,0.24,1.24
18.75,-87.75,2021,2,13,4.77,5.81,0.55,403.67,92.96,112.51,11.95,0.32,1.62
18.75,-87.25,2021,2,13,4.77,5.81,0.55,403.67,92.96,112.51,11.95,0.32,1.62
19.25,-96.25,2021,2,13,2.74,5.98,0.32,405.29,53.34,113.37,7.65,0.2,1.02
19.25,-95.75,2021,2,13,3.67,5.91,0.43,412.3,72.89,113.16,10.23,0.27,1.35
19.25,-95.25,2021,2,13,3.67,5.91,0.43,412.3,72.89,113.16,10.23,0.27,1.35
19.25,-94.75,2021,2,13,4.5,5.87,0.52,407.81,88.24,112.85,11.81,0.3,1.51
19.25,-94.25,2021,2,13,4.5,5.87,0.52,407.81,88.24,112.85,11.81,0.3,1.51
19.25,-93.75,2021,2,13,5.29,5.85,0.62,399.65,102.75,112.71,13.18,0.32,1.64
19.25,-93.25,2021,2,13,5.29,5.85,0.62,399.65,102.75,112.71,13.18,0.32,1.64
19.25,-92.75,2021,2,13,5.24,5.47,0.61,394.52,99.2,103.66,12.29,0.3,-999.0
19.25,-92.25,2021,2,13,5.24,5.47,0.61,394.52,99.2,103.66,12.29,0.3,-999.0
19.25,-91.75,2021,2,13,5.26,5.48,0.62,391.48,99.4,103.35,12.34,0.29,1.48
19.25,-91.25,2021,2,13,5.26,5.48,0.62,391.48,99.4,103.35,12.34,0.29,1.48
19.25,-90.75,2021,2,13,4.76,5.41,0.55,401.73,89.28,101.46,11.07,0.27,1.38
19.25,-90.25,2021,2,13,4.76,5.41,0.55,401.73,89.28,101.46,11.07,0.27,1.38
19.25,-89.75,2021,2,13,3.99,5.38,0.47,410.07,75.97,101.66,9.68,0.24,1.25
19.25,-89.25,2021,2,13,3.99,5.38,0.47,410.07,75.97,101.66,9.68,0.24,1.25
19.25,-88.75,2021,2,13,3.37,5.67,0.39,412.3,65.58,109.65,8.83,0.23,1.16
19.25,-88.25,2021,2,13,3.37,5.67,0.39,412.3,65.58,109.65,8.83,0.23,1.16
19.25,-87.75,2021,2,13,3.9,5.69,0.45,404.2,77.89,110.66,10.31,0.26,1.33
19.25,-87.25,2021,2,13,3.9,5.69,0.45,404.2,77.89,110.66,10.31,0.26,1.33
19.75,-96.25,2021,2,13,2.74,5.98,0.32,405.29,53.34,113.37,7.65,0.2,1.02
19.75,-95.75,2021,2,13,3.67,5.91,0.43,412.3,72.89,113.16,10.23,0.27,1.35
19.75,-95.25,2021,2,13,3.67,5.91,0.43,412.3,72.89,113.16,10.23,0.27,1.35
19.75,-94.75,2021,2,13,4.5,5.87,0.52,407.81,88.24,112.85,11.81,0.3,1.51
19.75,-94.25,2021,2,13,4.5,5.87,0.52,407.81,88.24,112.85,11.81,0.3,1.51
19.75,-93.75,2021,2,13,5.29,5.85,0.62,399.65,102.75,112.71,13.18,0.32,1.64
19.75,-93.25,2021,2,13,5.29,5.85,0.62,399.65,102.75,112.71,13.18,0.32,1.64
19.75,-92.75,2021,2,13,5.24,5.47,0.61,394.52,99.2,103.66,12.29,0.3,-999.0
19.75,-92.25,2021,2,13,5.24,5.47,0.61,394.52,99.2,103.66,12.29,0.3,-999.0
19.75,-91.75,2021,2,13,5.26,5.48,0.62,391.48,99.4,103.35,12.34,0.29,1.48
19.75,-91.25,2021,2,13,5.26,5.48,0.62,391.48,99.4,103.35,12.34,0.29,1.48
19.75,-90.75,2021,2,13,4.76,5.41,0.55,401.73,89.28,101.46,11.07,0.27,1.38
19.75,-90.25,2021,2,13,4.76,5.41,0.55,401.73,89.28,101.46,11.07,0.27,1.38
19.75,-89.75,2021,2,13,3.99,5.38,0.47,410.07,75.97,101.66,9.68,0.24,1.25
19.75,-89.25,2021,2,13,3.99,5.38,0.47,410.07,75.97,101.66,9.68,0.24,1.25
19.75,-88.75,2021,2,13,3.37,5.67,0.39,412.3,65.58,109.65,8.83,0.23,1.16
19.75,-88.25,2021,2,13,3.37,5.67,0.39,412.3,65.58,109.65,8.83,0.23,1.16
19.75,-87.75,2021,2,13,3.9,5.69,0.45,404.2,77.89,110.66,10.31,0.26,1.33
19.75,-87.25,2021,2,13,3.9,5.69,0.45,404.2,77.89,110.66,10.31,0.26,1.33
20.25,-96.25,2021,2,13,1.5,5.84,0.18,413.77,31.87,111.3,4.9,0.12,0.65
20.25,-95.75,2021,2,13,2.32,5.81,0.27,407.77,48.06,111.33,7.13,0.18,0.91
20.25,-95.25,2021,2,13,2.32,5.81,0.27,407.77,48.06,111.33,7.13,0.18,0.91
20.25,-94.75,2021,2,13,3.97,5.77,0.47,403.18,78.69,110.95,10.65,0.26,1.32
20.25,-94.25,2021,2,13,3.97,5.77,0.47,403.18,78.69,110.95,10.65,0.26,1.32
20.25,-93.75,2021,2,13,5.14,5.73,0.61,395.99,100.3,110.8,12.93,0.31,1.58
20.25,-93.25,2021,2,13,5.14,5.73,0.61,395.99,100.3,110.8,12.93,0.31,1.58
20.25,-92.75,2021,2,13,5.13,5.36,0.61,390.94,97.48,101.6,12.11,0.28,1.44
20.25,-92.25,2021,2,13,5.13,5.36,0.61,390.94,97.48,101.6,12.11,0.28,1.44
20.25,-91.75,2021,2,13,5.02,5.36,0.59,390.77,94.97,101.22,11.82,0.28,1.41
20.25,-91.25,2021,2,13,5.02,5.36,0.59,390.77,94.97,101.22,11.82,0.28,1.41
20.25,-90.75,2021,2,13,4.59,5.33,0.55,402.71,88.07,100.72,11.16,0.27,1.38
20.25,-90.25,2021,2,13,4.59,5.33,0.55,402.71,88.07,100.72,11.16,0.27,1.38
20.25,-89.75,2021,2,13,3.15,5.3,0.38,411.49,63.08,101.55,8.48,0.21,1.09
20.25,-89.25,2021,2,13,3.15,5.3,0.38,411.49,63.08,101.55,8.48,0.21,1.09
20.25,-88.75,2021,2,13,3.62,5.64,0.43,410.17,74.06,110.34,10.49,0.27,1.39
20.25,-88.25,2021,2,13,3.62,5.64,0.43,410.17,74.06,110.34,10.49,0.27,1.39
20.25,-87.75,2021,2,13,4.57,5.6,0.54,403.83,89.82,108.92,11.7,0.3,1.51
20.25,-87.25,2021,2,13,4.57,5.6,0.54,403.83,89.82,108.92,11.7,0.3,1.51
20.75,-96.25,2021,2,13,1.5,5.84,0.18,413.77,31.87,111.3,4.9,0.12,0.65
20.75,-95.75,2021,2,13,2.32,5.81,0.27,407.77,48.06,111.33,7.13,0.18,0.91
20.75,-95.25,2021,2,13,2.32,5.81,0.27,407.77,48.06,111.33,7.13,0.18,0.91
20.75,-94.75,2021,2,13,3.97,5.77,0.47,403.18,78.69,110.95,10.65,0.26,1.32
20.75,-94.25,2021,2,13,3.97,5.77,0.47,403.18,78.69,110.95,10.65,0.26,1.32
20.75,-93.75,2021,2,13,5.14,5.73,0.61,395.99,100.3,110.8,12.93,0.31,1.58
20.75,-93.25,2021,2,13,5.14,5.73,0.61,395.99,100.3,110.8,12.93,0.31,1.58
20.75,-92.75,2021,2,13,5.13,5.36,0.61,390.94,97.48,101.6,12.11,0.28,1.44
20.75,-92.25,2021,2,13,5.13,5.36,0.61,390.94,97.48,101.6,12.11,0.28,1.44
20.75,-91.75,2021,2,13,5.02,5.36,0.59,390.77,94.97,101.22,11.82,0.28,1.41
20.75,-91.25,2021,2,13,5.02,5.36,0.59,390.77,94.97,101.22,11.82,0.28,1.41
20.75,-90.75,2021,2,13,4.59,5.33,0.55,402.71,88.07,100.72,11.16,0.27,1.38
20.75,-90.25,2021,2,13,4.59,5.33,0.55,402.71,88.07,100.72,11.16,0.27,1.38
20.75,-89.75,2021,2,13,3.15,5.3,0.38,411.49,63.08,101.55,8.48,0.21,1.09
20.75,-89.25,2021,2,13,3.15,5.3,0.38,411.49,63.08,101.55,8.48,0.21,1.09
20.75,-88.75,2021,2,13,3.62,5.64,0.43,410.17,74.06,110.34,10.49,0.27,1.39
20.75,-88.25,2021,2,13,3.62,5.64,0.43,410.17,74.06,110.34,10.49,0.27,1.39
20.75,-87.75,2021,2,13,4.57,5.6,0.54,403.83,89.82,108.92,11.7,0.3,1.51
20.75,-87.25,2021,2,13,4.57,5.6,0.54,403.83,89.82,108.92,11.7,0.3,1.51
21.25,-96.25,2021,2,13,1.38,5.61,0.16,406.52,29.68,106.32,4.62,0.11,0.58
21.25,-95.75,2021,2,13,2.21,5.58,0.27,405.15,45.96,106.51,6.8,0.16,0.84
21.25,-95.25,2021,2,13,2.21,5.58,0.27,405.15,45.96,106.51,6.8,0.16,0.84
21.25,-94.75,2021,2,13,2.85,5.71,0.34,406.02,58.34,110.22,8.38,0.2,1.03
21.25,-94.25,2021,2,13,2.85,5.71,0.34,406.02,58.34,110.22,8.38,0.2,1.03
21.25,-93.75,2021,2,13,4.52,5.69,0.55,401.26,88.8,110.12,11.77,0.28,1.42
21.25,-93.25,2021,2,13,4.52,5.69,0.55,401.26,88.8,110.12,11.77,0.28,1.42
21.25,-92.75,2021,2,13,4.27,5.56,0.52,396.14,83.65,106.92,11.02,0.27,1.33
21.25,-92.25,2021,2,13,4.27,5.56,0.52,396.14,83.65,106.92,11.02,0.27,1.33
21.25,-91.75,2021,2,13,4.42,5.56,0.53,390.63,86.47,106.71,11.33,0.27,1.38
21.25,-91.25,2021,2,13,4.42,5.56,0.53,390.63,86.47,106.71,11.33,0.27,1.38
21.25,-90.75,2021,2,13,3.84,5.19,0.46,389.55,74.09,98.3,9.51,0.23,1.17
21.25,-90.25,2021,2,13,3.84,5.19,0.46,389.55,74.09,98.3,9.51,0.23,1.17
21.25,-89.75,2021,2,13,2.5,5.16,0.3,406.88,50.62,98.91,6.89,0.17,0.88
21.25,-89.25,2021,2,13,2.5,5.16,0.3,406.88,50.62,98.91,6.89,0.17,0.88
21.25,-88.75,2021,2,13,3.05,5.49,0.37,416.15,62.72,107.15,8.64,0.22,1.13
21.25,-88.25,2021,2,13,3.05,5.49,0.37,416.15,62.72,107.15,8.64,0.22,1.13
21.25,-87.75,2021,2,13,4.47,5.47,0.54,410.75,86.98,105.98,11.11,0.27,1.43
21.25,-87.25,2021,2,13,4.47,5.47,0.54,410.75,86.98,105.98,11.11,0.27,1.43
21.75,-96.25,2021,2,13,1.38,5.61,0.16,406.52,29.68,106.32,4.62,0.11,0.58
21.75,-95.75,2021,2,13,2.21,5.58,0.27,405.15,45.96,106.51,6.8,0.16,0.84
21.75,-95.25,2021,2,13,2.21,5.58,0.27,405.15,45.96,106.51,6.8,0.16,0.84
21.75,-94.75,2021,2,13,2.85,5.71,0.34,406.02,58.34,110.22,8.38,0.2,1.03
21.75,-94.25,2021,2,13,2.85,5.71,0.34,406.02,58.34,110.22,8.38,0.2,1.03
21.75,-93.75,2021,2,13,4.52,5.69,0.55,401.26,88.8,110.12,11.77,0.28,1.42
21.75,-93.25,2021,2,13,4.52,5.69,0.55,401.26,88.8,110.12,11.77,0.28,1.42
21.75,-92.75,2021,2,13,4.27,5.56,0.52,396.14,83.65,106.92,11.02,0.27,1.33
21.75,-92.25,2021,2,13,4.27,5.56,0.52,396.14,83.65,106.92,11.02,0.27,1.33
21.75,-91.75,2021,2,13,4.42,5.56,0.53,390.63,86.47,106.71,11.33,0.27,1.38
21.75,-91.25,2021,2,13,4.42,5.56,0.53,390.63,86.47,106.71,11.33,0.27,1.38
21.75,-90.75,2021,2,13,3.84,5.19,0.46,389.55,74.09,98.3,9.51,0.23,1.17
21.75,-90.25,2021,2,13,3.84,5.19,0.46,389.55,74.09,98.3,9.51,0.23,1.17
21.75,-89.75,2021,2,13,2.5,5.16,0.3,406.88,50.62,98.91,6.89,0.17,0.88
21.75,-89.25,2021,2,13,2.5,5.16,0.3,406.88,50.62,98.91,6.89,0.17,0.88
21.75,-88.75,2021,2,13,3.05,5.49,0.37,416.15,62.72,107.15,8.64,0.22,1.13
21.75,-88.25,2021,2,13,3.05,5.49,0.37,416.15,62.72,107.15,8.64,0.22,1.13
21.75,-87.75,2021,2,13,4.47,5.47,0.54,410.75,86.98,105.98,11.11,0.27,1.43
21.75,-87.25,2021,2,13,4.47,5.47,0.54,410.75,86.98,105.98,11.11,0.27,1.43
15.75,-96.25,2021,2,14,6.81,6.81,0.75,361.45,128.05,127.39,16.4,0.45,2.32
15.75,-95.75,2021,2,14,6.76,6.77,0.75,370.7,128.49,128.05,16.57,0.45,2.37
15.75,-95.25,2021,2,14,6.76,6.77,0.75,370.7,128.49,128.05,16.57,0.45,2.37
15.75,-94.75,2021,2,14,6.63,6.65,0.73,374.87,126.27,126.23,16.12,0.44,2.27
15.75,-94.25,2021,2,14,6.63,6.65,0.73,374.87,126.27,126.23,16.12,0.44,2.27
15.75,-93.75,2021,2,14,6.77,6.77,0.75,366.04,128.21,127.66,16.45,0.45,2.28
15.75,-93.25,2021,2,14,6.77,6.77,0.75,366.04,128.21,127.66,16.45,0.45,2.28
15.75,-92.75,2021,2,14,6.69,6.79,0.74,299.32,122.09,123.45,15.72,0.42,2.2
15.75,-92.25,2021,2,14,6.69,6.79,0.74,299.32,122.09,123.45,15.72,0.42,2.2
15.75,-91.75,2021,2,14,6.73,6.87,0.74,291.63,122.32,124.45,16.09,0.45,2.3
15.75,-91.25,2021,2,14,6.73,6.87,0.74,291.63,122.32,124.45,16.09,0.45,2.3
15.75,-90.75,2021,2,14,5.34,6.07,0.59,380.9,99.9,112.94,12.82,0.34,1.78
15.75,-90.25,2021,2,14,5.34,6.07,0.59,380.9,99.9,112.94,12.82,0.34,1.78
15.75,-89.75,2021,2,14,5.2,5.95,0.57,391.26,98.37,112.38,12.46,0.34,1.73
15.75,-89.25,2021,2,14,5.2,5.95,0.57,391.26,98.37,112.38,12.46,0.34,1.73
15.75,-88.75,2021,2,14,5.4,6.09,0.59,397.83,103.45,116.4,13.19,0.36,1.86
15.75,-88.25,2021,2,14,5.4,6.09,0.59,397.83,103.45,116.4,13.19,0.36,1.86
15.75,-87.75,2021,2,14,5.7,6.12,0.63,392.29,109.1,116.87,13.84,0.38,1.98
15.75,-87.25,2021,2,14,5.7,6.12,0.63,392.29,109.1,116.87,13.84,0.38,1.98
16.25,-96.25,2021,2,14,7.17,7.15,0.8,259.38,127.01,126.34,16.62,0.45,2.27
16.25,-95.75,2021,2,14,6.86,6.95,0.77,318.12,124.62,125.76,16.19,0.44,2.25
16.25,-95.25,2021,2,14,6.86,6.95,0.77,318.12,124.62,125.76,16.19,0.44,2.25
16.25,-94.75,2021,2,14,6.41,6.63,0.72,361.96,120.88,124.62,15.48,0.41,2.11
16.25,-94.25,2021,2,14,6.41,6.63,0.72,361.96,120.88,124.62,15.48,0.41,2.11
16.25,-93.75,2021,2,14,6.78,6.78,0.76,316.8,125.76,125.34,16.13,0.43,2.2
16.25,-93.25,2021,2,14,6.78,6.78,0.76,316.8,125.76,125.34,16.13,0.43,2.2
16.25,-92.75,2021,2,14,6.79,6.78,0.76,290.77,122.6,122.06,15.8,0.42,2.16
16.25,-92.25,2021,2,14,6.79,6.78,0.76,290.77,122.6,122.06,15.8,0.42,2.16
16.25,-91.75,2021,2,14,6.06,6.51,0.68,350.49,113.1,121.27,14.62,0.39,1.98
16.25,-91.25,2021,2,14,6.06,6.51,0.68,350.49,113.1,121.27,14.62,0.39,1.98
16.25,-90.75,2021,2,14,4.6,5.82,0.52,425.8,87.06,110.0,11.09,0.29,1.46
16.25,-90.25,2021,2,14,4.6,5.82,0.52,425.8,87.06,110.0,11.09,0.29,1.46
16.25,-89.75,2021,2,14,4.71,5.86,0.52,413.63,88.77,110.48,11.34,0.3,1.54
16.25,-89.25,2021,2,14,4.71,5.86,0.52,413.63,88.77,110.48,11.34,0.3,1.54
16.25,-88.75,2021,2,14,5.52,6.01,0.62,399.66,106.12,115.03,13.43,0.36,1.84
16.25,-88.25,2021,2,14,5.52,6.01,0.62,399.66,106.12,115.03,13.43,0.36,1.84
16.25,-87.75,2021,2,14,5.78,5.88,0.65,402.38,111.48,113.1,14.02,0.38,1.95
16.25,-87.25,2021,2,14,5.78,5.88,0.65,402.38,111.48,113.1,14.02,0.38,1.95
16.75,-96.25,2021,2,14,7.17,7.15,0.8,259.38,127.01,126.34,16.62,0.45,2.27
16.75,-95.75,2021,2,14,6.86,6.95,0.77,318.12,124.62,125.76,16.19,0.44,2.25
16.75,-95.25,2021,2,14,6.86,6.95,0.77,318.12,124.62,125.76,16.19,0.44,2.25
16.75,-94.75,2021,2,14,6.41,6.63,0.72,361.96,120.88,124.62,15.48,0.41,2.11
16.75,-94.25,2021,2,14,6.41,6.63,0.72,361.96,120.88,124.62,15.48,0.41,2.11
16.75,-93.75,2021,2,14,6.78,6.78,0.76,316.8,125.76,125.34,16.13,0.43,2.2
16.75,-93.25,2021,2,14,6.78,6.78,0.76,316.8,125.76,125.34,16.13,0.43,2.2
16.75,-92.75,2021,2,14,6.79,6.78,0.76,290.77,122.6,122.06,15.8,0.42,2.16
16.75,-92.25,2021,2,14,6.79,6.78,0.76,290.77,122.6,122.06,15.8,0.42,2.16
16.75,-91.75,2021,2,14,6.06,6.51,0.68,350.49,113.1,121.27,14.62,0.39,1.98
16.75,-91.25,2021,2,14,6.06,6.51,0.68,350.49,113.1,121.27,14.62,0.39,1.98
16.75,-90.75,2021,2,14,4.6,5.82,0.52,425.8,87.06,110.0,11.09,0.29,1.46
16.75,-90.25,2021,2,14,4.6,5.82,0.52,425.8,87.06,110.0,11.09,0.29,1.46
16.75,-89.75,2021,2,14,4.71,5.86,0.52,413.63,88.77,110.48,11.34,0.3,1.54
16.75,-89.25,2021,2,14,4.71,5.86,0.52,413.63,88.77,110.48,11.34,0.3,1.54
16.75,-88.75,2021,2,14,5.52,6.01,0.62,399.66,106.12,115.03,13.43,0.36,1.84
16.75,-88.25,2021,2,14,5.52,6.01,0.62,399.66,106.12,115.03,13.43,0.36,1.84
16.75,-87.75,2021,2,14,5.78,5.88,0.65,402.38,111.48,113.1,14.02,0.38,1.95
16.75,-87.25,2021,2,14,5.78,5.88,0.65,402.38,111.48,113.1,14.02,0.38,1.95
17.25,-96.25,2021,2,14,6.44,6.72,0.73,305.13,116.72,121.48,15.45,0.4,2.04
17.25,-95.75,2021,2,14,5.35,6.4,0.61,380.42,100.58,120.0,13.15,0.34,1.76
17.25,-95.25,2021,2,14,5.35,6.4,0.61,380.42,100.58,120.0,13.15,0.34,1.76
17.25,-94.75,2021,2,14,5.35,6.19,0.61,386.64,101.88,117.34,13.01,0.34,1.73
